1963178828,neutral,species5618,"['broken', 'wordpress', 'MU', 'powered', 'blog', 'site', 'OK', 'admin', 'screwed']"
1963179332,sadness,babsO7,"['someone', 'feel', 'good']"
1963179363,love,kathylittrell,"['carter', 'Hey', 'Brian', 'Littrell', 'He', 'doesnt', 'really', 'like', 'kinda', 'pages', 'rigth', 'kisses', 'I', 'loev', 'guys']"
1963179685,worry,jyri,"['Tried', 'Nokia', 'Ovi', 'music', 'store', 'quot', 'Nokia', 'Music', 'currently', 'support', 'Mozilla', 'Firefox', 'Mac', 'OS', 'X', 'browser', 'operating', 'system', 'quot']"
1963179761,neutral,faithycent,"['I', 'back', 'home', 'Monday']"
1963180116,worry,colormesillyy,"['I', 'may', 'come', 'something', 'almost', 'tissues', 'good', 'season']"
1963180218,sadness,giftculture,"['Aaron', 'I', 'playing', 'gig', 'Life', 'Aquatic', 'party', 'outside', 'Austin', 'I', 'think', 'mis', 'TT', 'Bday', 'party', 'sadly']"
1963180377,sadness,Sophie_Howard,"['Aaahhhh', 'poor', 'Chops', 'pig']"
1963181006,neutral,lrv94,"['Ok', 'im', 'really', 'far', 'yet', 'On', '2', 'nd', 'part', '4', 'Wish', 'earlier', 'though', 'like', 'mid', 'day', 'I', 'could', 'involved']"
1963181103,neutral,MadisonMitchell,"['hahha', 'I', 'drugs', 'though']"
1963181218,surprise,SportsDivaTiffy,"['yeah', 'passed', 'last', 'week', 'sad']"
1963187463,neutral,kinkouin,"['M', 'ah', 'knowing', 'microsoft', 'could', 'probby', 'would', 'want', 'charge', 'way', 'much', 'extra']"
1963187685,worry,zoe__,"['absolutley', 'gutted', 'ill', 'sunny', 'outside', 'b', 'shit', 'loads', 'revision', 'c', 'exam', 'tuesday']"
1963187695,worry,g0nz,"['I', 'hear', 'missed', 'many', 'films', 'due', 'insufficient', 'fundage', 'Watchmen', 'Dark', 'Knight', 'Star', 'Trek']"
1963187776,worry,skooo,"['I', 'hate', 'exam', 'time', 'I', 'want', 'life', 'back', 'Also', 'I', 'want', 'ability', 'revise', 'back', 'I', 'ever', 'ability']"
1963187865,neutral,djjeddyb,"['thingsmummysaid', 'rollercoasters', 'multi', 'storey', 'car', 'parks', 'without', 'walls']"
1963188363,worry,PAJoseph,"['I', 'bummed', 'gonna', '30', 'minutes', 'Sunday', 'amp', 'I', 'come', 'hear', 'ya']"
1963189021,boredom,sammc44,"['know', 'time', 'going', 'fast']"
1963189633,worry,EmilieThomas,"['Is', 'serious', 'pain']"
1963189816,worry,MeNiLLeiGh,"['Doesn', 'want', 'go', 'work']"
1963189857,sadness,Annizh,"['I', 'want', 'go', 'But', 'I', 'tierd']"
1963190126,sadness,kirdyk,"['Your', 'alone', 'im', 'gutted', 'missed', 'convention']"
1963190470,worry,Ms_Aye,"['Laying', 'ALONE', 'Since', 'Mook', 'soo', 'comfy', 'f', 'n', 'play', 'pen', 'I', 'thought', 'ill', 'first', 'I', 'one', 'cuddle']"
1963190504,worry,NROTB,"['doesnt', 'look', 'good', 'go', 'burn', 'lampions']"
1963190684,sadness,yoyomo,"['Stupid', 'freshmen', 'ruined', 'theatre', 'class', 'Now', 'get', 'play', 'warm', 'games', 'rest', 'school', 'year']"
1963190849,neutral,ebeck123,"['ok', 'sweet', 'whenever', 'u', 'want', 'I', 'stuck', 'bed', 'weekend']"
1963191016,sadness,BriBri2007,"['lo', 'siento', 'I', 'dint', 'enough', 'room']"
1963192276,worry,theNimby,"['man', 'weird', 'Mom', 'cooking', 'giving', 'much', 'nutrition', 'also', 'much', 'unladylike', 'gas']"
1963192411,neutral,EMFK,['Where']
1963192412,sadness,shiroamada,"['Work', 'work', 'Me', 'kind', 'orc']"
1963192459,neutral,kurt_ctdk,"['yeah', 'I', 'realise', 'organiser', 'dun', 'let', 'performing', 'artist', 'djs', 'drink', 'stage', 'tight', 'malaysian', 'laws', 'n', 'rules']"
1963193309,neutral,ether_radio,"['OHHHH', 'THAT', 'REMINDS', 'ME', 'I', 'know', 'one', 'send', 'toothpaste']"
1963193678,neutral,Lauren_Hannah,"['My', 'roommate', 'officially', 'started', 'packing']"
1963193889,fun,Cherrim,"['I', 'know', 'D', 'I', 'finally', 'got', 'component', 'cables', 'PS2', 'day', 'instead', 'playing', 'P3', 'FES', 'I', 'played', 'OoT']"
1963194001,love,alexdao,"['Oh', 'sound', 'good', 'better', 'get', 'checked']"
1963194151,neutral,KayKay18,"['Happy', 'Friday', 'Do', 'u', 'know', 'I', 'get', 'copy', 'BT', 'art', 'u', 'Mel', 'fake', 'Twitter', 'I', 'n', 'find', 'THX']"
1963194328,sadness,natbaby02,"['im', 'bad', 'day']"
1963194409,hate,actndance,"['im', 'trying', 'put', 'pic', 'wont', 'work']"
1963194548,surprise,PricelessToni,"['I', 'hugged', 'hater', '2', 'day', 'Then', 'told', 'nobitchassnessfriday', 'I', 'trouble', 'cursing', 'mgr']"
1963194568,sadness,LexieLovesgreys,"['damn', 'call']"
1963194770,surprise,edlago,"['meeting', 'time', 'trying', 'win', 'something', 'prize', 'friday']"
1963194793,neutral,topfife,"['totally', 'forgot', 'dgree', 'show', 'et', 'al', 'Now', 'ensconced', 'home', 'wine', 'ready', 'bed']"
1963195424,neutral,cutecake0,"['talkin', 'da', 'phone', 'typin', 'da', 'time']"
1963195429,worry,matt44kattie,"['noooooooo', 'another', 'headache', 'hopefully', 'migraine']"
1963195651,worry,susiebooty,"['In', 'French', 'trois', 'nobody', 'sitting', 'next', 'I', 'feel', 'little', 'lonely']"
1963195774,relief,kyleskywalker,"['packing', 'cleaning', 'getting', 'shit', 'done', 'last', 'day', 'apartment', 'time', 'tomorrow', 'shit', 'storage']"
1963196390,neutral,xxlinzivxx,"['oh', 'il', 'probs', 'wt', 'every', 'yaer', 'watch', 'first', 'one', 'watch', 'last', 'couple', 'weeks', 'lol']"
1963197030,worry,mrjonhson,"['Feeling', 'pain', 'accidente', 'feeling', 'good']"
1963197290,sadness,daniXcore,"['I', 'got', 'text', 'guy', 'I', 'like', 'name', 'guy', 'I', 'How', 'disapointing']"
1963197519,worry,NRichienews,"['I', 'placed', 'order', 'HOH', 'people', 'taking', 'forever', 'process', 'Cant', 'wait', 'start', 'selling', 'xo']"
1963197586,worry,GH_Unleashed,"['Confidential', 'I', 'tried', 'use', 'Spinelli', 'turn', 'GH', 'really', 'work']"
1963197827,neutral,BarbieD23,"['z', 'cant', 'even', 'think', 'anything', 'smells', 'like', 'alochol', 'lol']"
1963197842,sadness,KBSothman,"['As', 'tomorrow', 'roomies', 'gone']"
1963197844,worry,choon01,"['Omg', 'searching', 'still', 'find', 'I', 'looking']"
1963198399,surprise,Janell10,"['crap', 'dont', '2', 'work', 'saturday', 'amp', 'suppose', '2', 'hang', 'friend', 'amp', 'watch', 'still', 'hang', 'JONAS']"
1963198495,sadness,pardeepkang,"['Just', 'changed', 'car', 'tires', 'cost', 'bomb']"
1963199049,neutral,LiamColeTIM,"['Cheapest', 'copy', 'Purusha', 'Divine', 'Androgyne', 'Amazon', '140']"
1963199119,worry,katiiiie,"['wish', 'going', 'ST', 'girls', 'tomorrow']"
1963199443,surprise,prettykatie,"['hot', 'weather', 'lose', 'And', 'I', 'clean', 'Cleaning', 'heat', 'sucks', 'balls']"
1963199618,love,KatyDidsCards,"['andy', 'Got', 'thanks', 'I', 'mean', 'really', 'rude']"
1963199699,neutral,walporr,"['I', 'vote', 'stopped', 'voting']"
1963199906,neutral,LeManiak,"['Off', 'get', 'Bailey', 'tongue', 'clipped']"
1963200007,surprise,ambergrace1612,"['Just', 'ran', 'hair', 'first', 'spiderweb', 'full', 'baby', 'spiders', 'almost', 'set', 'hair', 'fire', 'get', 'rid', 'Almost']"
1963200151,worry,lovespell83,"['I', 'believe', 'man', 'died', 'car', 'wreck', 'today', 'right', 'road', 'It', 'happened', '12', '2', 'still', 'car']"
1963200194,happiness,clicktokill,"['LOL', 'YES', 'took', 'awhile', 'get', 'accustomed', 'back', 'apple', 'v', 'x', 'c', 'btw', 'apple', 'amp', 'still', 'home', 'end']"
1963200309,sadness,ngodsfavor87,"['I', 'wanna', 'see', 'mama', 'called', 'back', 'yet', 'MAMA', 'MAMA']"
1963200388,worry,Jeff_Hardyfan,"['quot', 'quot', 'e', 'mail', 'Miley', 'I', 'want', 'write', 'I', 'cant']"
1963200540,neutral,chopsuey2e,"['probly', '16', 'head', 'GAY', 'HUH', 'reg', 'tix', 'block', '11', '50', 'bella', 'terra', '10', '75', 'encourage', 'bootlegs']"
1963200788,sadness,iDream1,"['All', 'done', 'cleaning', 'Taking', 'break', 'OMG', 'back', 'hurts']"
1963200944,sadness,RobinBurgoon,"['Wanted', 'take', 'photo', 'storm', 'misplaced', 'camera']"
1963201018,worry,charkeefe,"['tried', 'billion', 'times', 'get', 'say']"
1963201413,happiness,EMbracex3,"['hanging', 'around', 'house', 'Thank', 'god', 'friday', 'With', 'nina', 'amp', 'later', 'working', 'global', 'project']"
1963201421,worry,nmarvel,"['Migranes', 'suck', 'Especially', 'kids', 'suddenly', 'hyper']"
1963201459,enthusiasm,britthernandez,"['work', 'Agh', 'I', 'really', 'need', 'go', 'days', 'go', 'I', 'add', 'schedule']"
1963201567,worry,BuckSexington,"['rachel', 'Home', 'alone', 'cat', 'even']"
1963201904,worry,pumpkinbanana,"['interview', 'today']"
1963202301,happiness,TheUncleLouie,"['Rain', 'Rain', 'Rain', 'go', 'away', 'come', 'back', 'next', 'week', 'I', 'gone', 'raining', 'lie', 'crazy', 'Keys']"
1963202849,worry,SheBangz,"['I', 'broke', 'ipod']"
1963202918,sadness,LedZepeatles,"['Saying', 'good', 'bye', 'ronald', 'today', 'difficult', 'sad', 'well', 'miss', 'yuu']"
1963202995,neutral,Raysa,"['walking', '3', 'inch', 'heels', 'ended', 'half', 'size', 'big', 'leg', 'still', 'pulled', 'muscles', 'good', 'look', 'ass', 'hurts', '2', 'day']"
1963209527,worry,hbeaudin09,"['bored', 'one', 'line', 'talk']"
1963209654,fun,64Colors,"['email', 'kidding', 'wait', 'filling', 'form', 'seriously']"
1963210084,worry,SamanthaGxo,"['want', 'go', 'music', 'tonight', 'lost', 'voice']"
1963210177,hate,shadez,"['didnt', 'even', 'send', 'nice', 'bid', 'twpp']"
1963211219,sadness,Crichton_Kicks,"['I', 'realised', 'I', 'able', 'talk', 'crazy', 'cats', 'Sunday', 'Is', 'sad']"
1963211278,sadness,SarahSurrender,"['Sitting', 'wondering', 'amp', 'wishing', 'bunch', 'stuff', 'never']"
1963211575,neutral,Sabrina1989,"['Tom', 'MITO', 'tour', 'dvd', 'still', 'made', 'cos', 'seem', 'stealing', 'really', 'want', 'copy']"
1963211668,sadness,Scyranth,"['I', 'wish', 'unfortunately', 'I', 'able', 'make', 'gotta', 'work', '2', 'nd', 'gig', 'today']"
1963211690,happiness,Hyper8,"['yeh', 'knew', 'wot', 'meant', 'kinda', 'lol', 'seems', 'alot', 'radio', 'bods', 'lost', 'count']"
1963211705,neutral,mpoudyal,"['working', 'weekend', 'looks', 'like']"
1963212213,worry,SirJenkins,"['Sicky', 'sicky', 'sucks', 'lovely', 'day']"
1963212449,worry,SusieQZ,"['I', 'broke', 'Christian', 'Bale', 'played', 'Batman']"
1963212529,neutral,DolceDelicious,"['Salad', 'krogers', 'I', 'hungry']"
1963213044,sadness,sharpener,"['300', 'yd', 'drive', 'within', 'feet', 'green', '2', 'nd', 'time', 'playing', 'hole', 'count', 'though', 'bcit', 'golf']"
1963213138,sadness,wench_alchemist,"['Milano', 'We', 'local', 'pet', 'store', 'get', 'shut', 'last', 'something', 'like', 'horrible', 'animals', 'go']"
1963213173,neutral,smithywill,"['heat', 'makes', 'hard', 'revise']"
1963213499,worry,MelisHothi,"['CREDIT', 'CARDS', 'ARE', 'NO', 'FUN', 'WHEN', 'THEY', 'ARE', 'MAXED', 'OUT']"
1963213660,fun,drogjo,"['sunniest', 'day', 'ages', 'im', 'bed']"
1963213913,worry,angelator147,"['STUPID', 'ipod', 'taking', 'forever', 'load']"
1963214275,hate,sannova,"['I', 'hate', 'tomtom', 'City', 'traffic', 'sucks']"
1963214347,happiness,IndigoAmaya,"['haha', 'I', 'fail', 'remember', 'sohcahtoa', 'xD']"
1963214512,happiness,reaganwescott,"['wanna', 'see', 'UPPPPPP']"
1963215010,relief,beccabritingham,"['Finally', 'school', 'today', 'HAD', 'TO', 'SIT', 'IN', 'LIBRARY', 'FOR', 'A', 'LONG', 'TIME']"
1963215074,sadness,trpilot,"['im', 'really', 'sorry', 'know', 'wallah', 'u', 'feel', 'life', 'shittttttttt']"
1963215140,sadness,fpudude10,"['lunch', 'forrest', 'baron', 'fpu', 'dead']"
1963215426,sadness,LATINQUEEN83,"['NO', 'ONE', 'THALIA', 'AND', 'FAT', 'JOE', 'WTF', 'IS', 'UP', 'WITH', 'TERRI', 'IM', 'NOT', 'GETN', 'NE', 'FUNNIES', 'TODAY']"
1963215509,worry,ron2,"['I', 'bought', 'Leica', 'M8', 'charger', 'arrived', 'DOA', 'Called', 'Leica', 'got', 'transferred', 'around', 'left', 'VM', 'atleast', 'RF', 'misaligned']"
1963215736,neutral,Sageogfruit,"['Just', 'read', 'I', 'meant', 'toys', 'though']"
1963216187,happiness,BrandyWandLover,"['aww', 'hope', 'uve', 'hada', 'good', 'day', 'xxxxx']"
1963216294,neutral,cbbreezylover,"['write', 'back']"
1963216506,neutral,rioosodesigns,"['I', 'LOVE', 'fresh', 'garden', 'veggies', 'especially', 'tomatoes', 'We', 'tiny', 'apartment', 'non', 'sunny', 'patio']"
1963216523,worry,eilidhbaileyg,"['Brad', 'Paisley', 'Alison', 'Krauss', 'Whiskey', 'Lullaby', 'sad', 'awesome']"
1963216629,sadness,Lis311,"['Yeah', 'last', 'long']"
1963216854,sadness,sam_acw,"['fieldnotes', 'I', 'ordered', '8', 'th', 'still', 'arrived', '3', 'weeks', 'still', 'books']"
1963216981,surprise,jessisabellB,"['I', 'pre', 'order']"
1963217063,worry,lovejonas_x,"['grrrr', 'youtube', 'wont', 'let', 'watch', 'chat']"
1963217366,neutral,Nightowl71,"['She', 'boyfriend']"
1963217678,worry,CassieMusicBlog,"['Just', 'went', 'bought', 'bigest', 'redbull', 'could', 'find', 'going', 'long', 'day', 'office']"
1963217693,hate,BrandiNicolexo,"['egh', 'blah', 'boooooooooooo', 'dunno', 'wanna', 'go', 'work', 'HANGOVERS', 'SUCKKKKKK', 'Im', 'drunk', 'mess']"
1963217828,neutral,claudieko,"['give', 'followfriday', 'advice', 'like', 'told']"
1963217907,happiness,Erykah_,"['White', 'wine', 'reminds', 'vinegar']"
1963218081,sadness,lovachic14,"['ME', 'TOO', 'hehe', 'hate', 'colds', 'totaly', 'annoying']"
1963218200,relief,jenny414,"['Getting', 'oil', 'change', 'Apparently', 'mice', 'eating', 'birdseed', 'garage', 'also', 'eating', 'air', 'filter']"
1963218268,sadness,iheartnynuk,"['Work', 'really', 'sucked', 'past', '2', 'days', 'amp', '11', '00', 'meeting', 'Mon', 'got', 'rescheduled', '9', 'That', 'plain', 'evil', 'need', 'new', 'job']"
1963218298,hate,tiffanyiballah,"['The', 'case', 'iPod', 'Touch', 'literally', 'falling', 'apart', 'So', 'junk']"
1963218479,sadness,carlysha,"['Sad', 'face', 'moment', 'day']"
1963218696,empty,LovHER,"['Ooh', 'I', 'I', 'hungry', 'I', 'wanna', 'get', 'outta', 'bed']"
1963219248,worry,wainwright,"['everything', 'okay']"
1963219839,sadness,OwMyUmbrella,"['Sitting', 'almost', 'empty', 'dorm', 'waiting', 'jordan', 'come', 'take', 'last', 'things', 'say', 'good', 'bye', 'He', 'graduates', 'tomorrow']"
1963219948,worry,Mom2Ryleigh,"['I', 'got', 'headache']"
1963220140,worry,thewanderingmen,"['Lookin', 'spreadsheets', 'long', 'eyes', 'crossing']"
1963220792,neutral,damooseisloose,"['By', 'newark']"
1963220900,hate,shellygrrl,"['bit', 'tired', 'I', 'blame', 'rain']"
1963221266,sadness,iwannascrap,"['oooh', 'I', 'wish', 'I', 'could', 'gone', 'today', 'I', 'know', 'Zach', 'looking', 'forward']"
1963221407,neutral,sharding,['Ugh']
1963221843,neutral,Cel_M,"['yeah', 'except', 'spurs', 'champs', 'like', 'usually']"
1963221970,relief,chittypulga,"['feeling', 'eyes', 'burned', 'fried', '10', 'hours', 'attached', 'screen', 'uploading', 'new', 'summer', 'clothing', 'store', 'www', 'Chittypulga', 'com']"
1963223028,worry,xoSelGomezXo,"['Only', 'one', 'day', 'left', 'Ramona', 'I', 'miss', 'cast', 'soo', 'much']"
1963223317,worry,JayneHilditch,"['manics', 'gig', 'Toasting', 'speedy', 'recovery', 'sorry']"
1963223882,sadness,FrasSmith,"['I', 'gravity', 'let']"
1963224445,worry,younodakine,"['Havin', 'bad', 'weed', 'first', 'wisdom', 'teeth', 'ran', 'weed', 'I', 'might', 'getting', 'sick', 'weed']"
1963224603,worry,christinielsen,"['sorry', 'friends', 'I', 'swamped', 'deadlines', 'right', 'family', 'visiting', 'boot', 'No', 'charades']"
1963224895,sadness,jurassicReptar,"['I', 'missed', 'mine', 'Not', 'fun']"
1963224900,sadness,marsdewd,"['bad', 'I', 'get', 'bad', 'news', 'afternoon', 'I', 'got', 'stopped', 'police', 'brake', 'lights', '30', 'fine']"
1963224903,relief,xamountoftruth,"['teleport', 'straight']"
1963225083,sadness,ScottGreaves,"['Had', 'relaxing', 'day', 'park', 'sun', 'Back', 'work', 'tomorrow']"
1963225790,sadness,deealmanza,"['oh', 'careful', 'road']"
1963226494,worry,LaughingSun,"['frustrated', 'I', 'found', 'sitter', 'avail', 'tonight', 'TKD', 'test', '4', 'I', 'guess', 'good', 'thing', 'I', 'married', 'instructor']"
1963226515,happiness,kylemayne,"['I', 'knack', 'iphone', 'I', 'got', 'melted', 'chocolate', 'speaker', 'I', 'hear', 'rings']"
1963226964,sadness,anyidiot,"['My', 'friend', 'son', 'got', 'visit', 'Daddy', '3', 'yrs', 'Denied', 'cuz', 'Daddy', 'lost', 'job', 'amp', 'could', 'pay', 'ton', 'support', 'Kids', 'want', 'parents']"
1963227108,worry,ToYFuL,"['I', 'looking', 'forward', 'crazy', 'commute', 'come', 'everything', 'going']"
1963227233,worry,JamesWyl,"['Just', 'got', 'Dailybooth', 'sure', 'It', 'confusing']"
1963228221,neutral,roleychiu,"['went', '9', 'th', 'floor', 'building', 'BC', 'Hydro', '2010', 'open', 'house', 'thingamabobber', 'I', 'love', 'office', 'cozier', '2', 'nd', 'floor']"
1963228334,worry,gatlindrake,"['I', 'want', 'love']"
1963228342,sadness,Milatasitagirl,['triste']
1963228384,neutral,sarebearxx8,"['youre', 'going']"
1963228497,worry,rscottcarter,"['say', 'leaving', 'yesterday', 'You', 'see', 'house', 'anymore', 'get', 'back', 'tear', 'tear']"
1963228517,neutral,brigwyn,"['0', 'done', 'wow', 'blogging', 'eh', 'huggles']"
1963228567,happiness,burrrbank,"['Haha', 'I', 'want', 'another', 'bagel', 'I', 'blueberry', 'cream', 'cheese', 'left', 'bagel']"
1963228651,worry,PH9846,"['friday', 'work', 'weekend']"
1963228987,love,hellsiing,"['Haaaayley', 'saw', 'pictures', 'tour', 'pretty', 'wanted', 'see', 'u', 'guys']"
1963229027,worry,terraforming,"['I', 'going', 'Zydrate', 'Anatomy', 'stuck', 'head', 'rest', 'life', 'It', 'makes', 'miss', 'Chelsea', 'She', 'always', 'liked', 'Graverobber']"
1963229336,enthusiasm,bunnybabee,"['My', 'Birthday', 'weekend', 'cant', 'find', 'ex', 'hid', 'DANE', 'COOK', 'TICKETS', 'tomorrow', 'WTF', 'wanted', 'birthday']"
1963229372,worry,Stepfers_DUH,"['Graduating', 'high', 'school', 'tonight', 'im', 'kind', 'sad']"
1963229402,sadness,nursecassie,"['one', 'cherry', 'dr', 'pepper', 'left', 'fridge', 'thank', 'God', 'im', 'addicted', 'stuff', 'sad', 'things', 'skin']"
1963229935,sadness,Blackbarbie1988,"['im', 'super', 'sick', 'w', 'fever']"
1963230221,relief,Megabeth321,"['Kinda', 'may', 'chickened']"
1963230376,worry,americangal5,"['Another', 'friend', 'knocked', 'Pretty', 'soon', 'everyone', 'kids', 'Goodbye', 'carefree', 'youth']"
1963230542,neutral,christina123455,"['got', 'yelled', '4', 'helping', 'cats', 'neighbor']"
1963230761,relief,Schattenwolf,"['im', 'fine', 'bit', 'tired', 'im', 'glad', 'weekend']"
1963231084,sadness,sketchbug,"['HEY', 'aww', 'man', 'didnt', 'IGNORE', 'YOU', 'dont', 'mobile', 'web', 'txt', 'see', 'unless', 'gt']"
1963231447,surprise,Vanessa_bby,"['hit', 'christian', 'head', 'metal', 'bat', 'haha', 'socked', 'eye', 'haha', 'miss', 'reckless', 'little', 'kid']"
1963231462,sadness,natatybuhban,"['I', 'hungry', 'And', 'food', 'steal']"
1963231487,worry,rwnin,"['nice', 'lifelock', 'suit', 'brought', 'experian', 'basically', 'reduce', 'processing', 'costs', 'caused', 'ppl', 'want', 'id', 'theft']"
1963232158,empty,kat3260,"['Songs', 'I', 'know', 'Especially', 'since', 'summer', 'boring', 'TV', 'time', 'begin']"
1963232215,neutral,ChaMberSWasHerE,"['Leaving', 'Cali', 'I', 'wanna', 'stay', 'longer', 'T', 'T']"
1963232555,worry,endofdylan,"['sick', 'wifes', 'bday', 'double']"
1963232683,neutral,LilTyraBanks,"['ima', 'cry', 'tht', 'mean']"
1963232952,love,javajoel,"['You', 'meanie', 'The', 'one', 'time', 'go', 'Lux', 'I', 'wont']"
1963233323,happiness,mentalartist,"['Aarg', 'looks', 'like', 'I', 'go', 'home', 'Vegas', 'weekend', 'So', 'much', 'Maker', 'Faire']"
1963233394,surprise,seagab,"['noooo', 'summer', 'I', 'see', 'charming', 'little', 'face', 'ALL', 'summer']"
1963233637,sadness,KMD523,"['ughhhhhhhh', 'feel', 'good']"
1963233648,surprise,supersnob,"['I', 'home', 'Yay', 'Unpacked', 'everything', 'got', 'wash']"
1963233938,neutral,180bysummer,"['funny', 'mention', 'I', 'full', 'unopened', 'jar', 'nesscaf', 'cupboard', 'But', 'milk']"
1963235226,neutral,dferrari,"['Packing', 'desk']"
1963235253,worry,shawnee_dj,"['suns', 'starting', 'go', 'im', 'getting', 'coldddd']"
1963235438,sadness,ninjaavie89,"['miss', 'u', 'm8', 'NEED', 'tae', 'catch', 'n']"
1963235455,happiness,PatrickJRead,"['happy', 'Google', 'Wave', 'trending', 'Can', 'watch', 'video', 'certain', 'flash', 'videos', 'blocked', 'company', 'network']"
1963235457,empty,enfant_terrible,"['bbq', 'today', 'guess', 'mini', 'calippo', 'suffice']"
1963235866,worry,skobalczyk,"['Sorry', 'parking', 'space', 'And', 'I', 'realized', 'I', 'delete', 'one', 'sentence', 'copy', 'amp', 'paste', 'email']"
1963236303,worry,kkelss,"['Ugh', 'I', 'wanna', 'play', 'dnd', 'know', 'going', 'fail', 'final', 'I', 'NEED', 'study']"
1963237257,worry,burlesquelady,"['Oh', 'good', 'I', 'get', 'gooseberry', 'night', 'katy', 'coming']"
1963266640,surprise,nieek,"['Omg', 'I', 'woke', 'sleeping', '3', 'hrs', 'arm', 'aching', 'It', 'hurts', 'bad']"
1963266779,worry,cupcakelovely,"['Practically', 'whole', 'body', 'burns', 'I', 'bend', 'make', 'sudden', 'movements', 'arms']"
1963267060,sadness,lynndidwhat,"['heart', 'hurts']"
1963267415,neutral,AdamBMusic,"['I', 'link', 'anymore']"
1963267632,neutral,performmagic,"['richie', 'I', 'also', 'saw', 'u', 'American', 'Idol', 'great', 'performance', 'I', 'see', 'u', 'Windsor', 'June', '20', 'Commodores']"
1963267678,neutral,annamarie1984,"['Sat', 'alone', 'whilst', 'jay', 'plays', 'phone']"
1963268180,happiness,RockChoy,"['oh', 'well', 'Its', 'great', 'see', 'canadian', 'math', 'trades', 'getting', 'bigger', 'though']"
1963268183,worry,ebzworldwide,"['worst', 'kind', 'news']"
1963268784,fun,hersheybear,"['STOOOOPIT', 'STOOOPIT', 'GIRL', 'That', 'used', 'bro', 'rendition', 'quot', 'Stop', 'It', 'girl', 'quot']"
1963269131,worry,kerryetches,"['see', 'box', 'type', 'submit', 'nothing', 'happens', 'ive', 'turned', 'pop', 'thingy']"
1963269724,worry,kamal27,"['around', 'takin', 'easy', 'tonight', 'b', 'c', 'still', 'sick']"
1963270286,sadness,pure_ice,"['makes', 'want', 'cry', '2', 'grown', 'men', 'discuss', 'characters', 'All', 'My', 'Children']"
1963270384,surprise,lcabada,"['I', 'wonder', 'thumbnail', 'pictures', 'showing', 'TweetDeck']"
1963270803,worry,_DESiMO_,"['SMH', 'PPL', 'WHO', 'ONLY', 'TWIT', 'U', 'UP', 'ON', 'FRIDAYS', 'B', 'C', 'U', 'GOT', '100', 'FOLLOWERS', 'AND', 'THEY', 'RE', 'STILL', 'BANKING', '15', '20', 'NOFAKERY']"
1963271350,neutral,alistaird221b,"['oh', 'dear']"
1963271404,happiness,KathyNatalie,"['I', 'knew', 'I', 'use', 'love', 'show', 'Happy', 'weekend']"
1963271422,sadness,HoldReview,"['looks', 'like', 'rained', 'weekend', 'climbing']"
1963271626,surprise,brie2024,"['I', 'breathe', 'well', 'turns', 'I', 'crazy', 'Just', 'inflammed', 'lungs']"
1963271657,worry,remaxatlanta,"['found', 'husband', 'grandma', 'fell', 'stairs', 'amp', 'hospital', 'several', 'broken', 'bones', 'praying', 'hard']"
1963271780,happiness,cherriv,"['laptop', 'laptop', 'taking', 'sooooooooooo', 'long', 'load', 'fdms', 'myspace', 'page']"
1963272155,worry,TheMuz,"['New', 'chic', 'texted', 'saying', 'quot', 'Thanks', 'e', 'mail', 'quot', 'answer', 'question', 'might', 'need', 'look', 'newer', 'chic']"
1963272180,neutral,mossyrants,"['Ach', 'I', 'back', 'internet', 'go', 'drive', 'mate', 'somewhere', 'w', 'internet']"
1963272437,worry,bizlo,"['Is', 'wondering', 'messages', 'going', 'anywhere', 'I', 'trying', 'learn', 'tweet', 'amp', 'turning', 'hot']"
1963272572,neutral,flye4tlessly,"['Stuck', 'traffic', '91', 'way', 'costa', 'mesa']"
1963273129,worry,SaritaAinsworth,"['missing', 'training', 'tonight', 'lurgy', 'chest']"
1963273525,sadness,candacesmylie,"['excited', 'see', 'quot', 'UP', 'quot', 'Logan', 'Birthday', '2', 'weeks', 'Sad', 'wont', 'party', 'bc', 'know', 'kids', 'tho']"
1963273604,worry,daniharding,"['I', 'know', 'I', 'noticed', 'happens', 'sometimes']"
1963273840,empty,Tom_TheBomb,"['Wanna', 'see', 'Up', '2', 'D', 'everyone', 'wants', 'see', '3', 'D']"
1963274001,empty,heyycassy,"['vote', 'frustraded']"
1963274171,enthusiasm,mvmassage,"['Interesting', 'I', 'never', 'get', 'Etown', 'however']"
1963274528,worry,jillianlou,"['unfortunately', 'I', 'stuck', 'work', 'I', 'get', 'said', 'prize']"
1963274871,fun,CaityXtine,"['Watching', 'Ellen', 'Love', 'dishes', 'tanning', 'gorgeous']"
1963274957,happiness,AlyseMooney,"['Polaroid', 'film', 'today', 'I', 'hope', 'Green', 'tea', 'Yum', 'I', 'got', '8', '9', 'appearance', 'quot', 'job', 'quot', 'interview', 'Too', 'much', 'cleavage']"
1963275395,sadness,UlyssesAR,"['Looking', 'food', 'home', 'nothing']"
1963275568,sadness,ltempest,"['I', 'wanna', 'go', 'work']"
1963276221,sadness,singingcourtney,"['So', 'I', 'always', 'get', 'left']"
1963276292,sadness,iyalauren,"['back', 'garden', 'times', 'feet', 'hurt']"
1963276349,worry,trslove,"['It', 'raining', 'past', 'days', 'actually', 'sunny', 'today', 'Well', 'little', 'Now', 'super', 'cloudy']"
1963276628,sadness,jackswilgafee,"['used', 'ozzy', 'osbourne', 'pillow', 'mom', 'threw', 'miss', 'thing']"
